100.00 108.00 200.00
100.00 112.00 200.00
100.00 123.00 200.00
100.00 111.00 200.00
100.00 112.00 200.00
100.00 115.00 200.00
100.00 114.00 200.00
100.00 113.00 200.00
100.00 114.00 200.00
100.00 121.00 200.00
100.00 116.00 200.00
100.00 115.00 200.00
100.00 118.00 200.00
100.00 116.00 200.00
100.00 119.00 200.00
100.00 122.00 200.00
100.00 119.00 200.00
100.00 124.00 200.00
100.00 129.00 200.00
100.00 119.00 200.00
100.00 115.00 200.00
100.00 122.00 200.00
100.00 114.00 200.00
100.00 119.00 200.00
100.00 120.00 200.00
100.00 112.00 200.00
100.00 113.00 200.00
100.00 113.00 200.00
100.00 111.00 200.00
100.00 116.00 200.00
100.00 122.00 200.00
100.00 123.00 200.00
100.00 125.00 200.00
100.00 128.00 200.00
100.00 126.00 200.00
100.00 117.00 200.00
100.00 120.00 200.00
100.00 122.00 200.00
100.00 114.00 200.00
100.00 120.00 200.00
100.00 118.00 200.00
100.00 116.00 200.00
100.00 119.00 200.00
100.00 119.00 200.00
100.00 121.00 200.00
100.00 120.00 200.00
100.00 124.00 200.00
100.00 119.00 200.00
100.00 121.00 200.00
100.00 135.00 200.00
100.00 121.00 200.00
100.00 118.00 200.00
100.00 116.00 200.00
100.00 118.00 200.00
100.00 110.00 200.00
100.00 118.00 200.00
100.00 121.00 200.00
100.00 119.00 200.00
100.00 114.00 200.00
100.00 121.00 200.00
100.00 117.00 200.00
100.00 120.00 200.00
100.00 122.00 200.00
100.00 119.00 200.00
100.00 124.00 200.00
100.00 129.00 200.00
100.00 121.00 200.00
100.00 119.00 200.00
100.00 118.00 200.00
100.00 120.00 200.00
100.00 114.00 200.00
100.00 115.00 200.00
100.00 116.00 200.00
100.00 120.00 200.00
100.00 118.00 200.00
100.00 118.00 200.00
100.00 126.00 200.00
100.00 121.00 200.00
100.00 123.00 200.00
100.00 118.00 200.00
100.00 125.00 200.00
100.00 123.00 200.00
100.00 118.00 200.00
100.00 115.00 200.00
100.00 119.00 200.00
100.00 115.00 200.00
100.00 114.00 200.00
100.00 115.00 200.00
100.00 119.00 200.00
100.00 120.00 200.00
100.00 119.00 200.00
100.00 118.00 200.00
100.00 123.00 200.00
100.00 123.00 200.00
100.00 122.00 200.00
100.00 122.00 200.00
100.00 130.00 200.00
100.00 124.00 200.00
100.00 117.00 200.00
100.00 114.00 200.00
100.00 121.00 200.00
100.00 114.00 200.00
100.00 110.00 200.00
100.00 117.00 200.00
100.00 122.00 200.00
100.00 122.00 200.00
100.00 115.00 200.00
100.00 115.00 200.00
100.00 126.00 200.00
100.00 120.00 200.00
100.00 123.00 200.00
100.00 119.00 200.00
100.00 131.00 200.00
100.00 125.00 200.00
100.00 118.00 200.00
100.00 116.00 200.00
100.00 124.00 200.00
100.00 118.00 200.00
100.00 119.00 200.00
100.00 121.00 200.00
100.00 117.00 200.00
100.00 117.00 200.00
100.00 120.00 200.00
100.00 122.00 200.00
