360.42 392.00 400.00
368.85 391.00 400.00
351.48 395.00 400.00
368.17 392.00 400.00
374.35 391.00 400.00
381.23 390.00 400.00
398.05 387.00 400.00
376.38 392.00 400.00
360.10 396.00 400.00
337.75 401.00 400.00
338.62 401.00 400.00
343.23 400.00 400.00
343.00 400.00 400.00
420.60 384.00 400.00
425.85 383.00 400.00
415.33 386.00 400.00
390.40 392.00 400.00
384.05 394.00 400.00
381.15 395.00 400.00
363.23 399.00 400.00
417.73 388.00 400.00
335.80 405.00 400.00
362.62 400.00 400.00
390.60 394.00 400.00
356.80 401.00 400.00
348.42 403.00 400.00
377.23 397.00 400.00
376.62 397.00 400.00
338.58 405.00 400.00
445.83 383.00 400.00
406.33 391.00 400.00
405.52 392.00 400.00
383.50 397.00 400.00
365.98 401.00 400.00
347.23 405.00 400.00
356.58 403.00 400.00
379.62 398.00 400.00
374.15 399.00 400.00
427.98 388.00 400.00
360.60 402.00 400.00
348.70 405.00 400.00
367.52 401.00 400.00
366.38 401.00 400.00
351.58 404.00 400.00
409.45 392.00 400.00
452.40 383.00 400.00
377.02 399.00 400.00
385.73 398.00 400.00
376.30 400.00 400.00
371.90 401.00 400.00
371.88 401.00 400.00
357.08 404.00 400.00
390.70 397.00 400.00
385.02 398.00 400.00
419.70 391.00 400.00
347.62 406.00 400.00
344.65 407.00 400.00
333.42 409.00 400.00
370.42 401.00 400.00
329.58 409.00 400.00
401.88 394.00 400.00
472.75 379.00 400.00
421.27 390.00 400.00
368.05 402.00 400.00
341.15 408.00 400.00
369.60 402.00 400.00
377.45 400.00 400.00
377.00 400.00 400.00
381.85 399.00 400.00
381.88 399.00 400.00
420.92 391.00 400.00
358.33 404.00 400.00
355.40 405.00 400.00
359.23 404.00 400.00
353.15 405.00 400.00
323.02 411.00 400.00
413.77 392.00 400.00
426.05 389.00 400.00
408.73 393.00 400.00
450.17 385.00 400.00
374.52 401.00 400.00
373.02 402.00 400.00
358.20 405.00 400.00
338.23 409.00 400.00
380.52 400.00 400.00
388.20 398.00 400.00
407.65 394.00 400.00
354.90 405.00 400.00
341.58 408.00 400.00
374.20 401.00 400.00
372.38 401.00 400.00
343.02 407.00 400.00
439.62 387.00 400.00
423.83 390.00 400.00
402.75 395.00 400.00
376.02 401.00 400.00
367.42 403.00 400.00
357.42 405.00 400.00
361.48 404.00 400.00
355.40 405.00 400.00
417.42 392.00 400.00
387.40 398.00 400.00
394.10 397.00 400.00
375.23 401.00 400.00
351.62 406.00 400.00
370.65 402.00 400.00
1814.55 404.00 400.00
1554.75 459.00 400.00
1108.43 566.00 400.00
603.40 682.00 400.00
289.65 753.00 400.00
243.88 763.00 400.00
366.17 735.00 400.00
545.12 695.00 400.00
741.08 653.00 400.00
801.58 641.00 400.00
803.92 643.00 400.00
755.58 656.00 400.00
643.40 682.00 400.00
595.55 694.00 400.00
585.20 697.00 400.00
615.72 691.00 400.00
606.92 693.00 400.00
691.58 676.00 400.00
713.15 672.00 400.00
714.40 673.00 400.00
687.42 680.00 400.00
698.85 679.00 400.00
626.28 695.00 400.00
640.83 693.00 400.00
646.97 692.00 400.00
668.15 688.00 400.00
679.95 686.00 400.00
678.15 687.00 400.00
647.67 694.00 400.00
679.85 688.00 400.00
662.10 692.00 400.00
640.75 697.00 400.00
618.38 702.00 400.00
711.15 683.00 400.00
701.42 685.00 400.00
700.78 686.00 400.00
685.10 690.00 400.00
698.20 688.00 400.00
632.85 702.00 400.00
635.50 702.00 400.00
659.25 697.00 400.00
663.72 696.00 400.00
679.05 693.00 400.00
655.88 698.00 400.00
652.65 699.00 700.00
667.67 696.00 700.00
706.80 688.00 700.00
664.35 697.00 700.00
671.97 696.00 700.00
692.15 692.00 700.00
678.70 695.00 700.00
685.47 694.00 700.00
652.80 701.00 700.00
668.67 698.00 700.00
668.50 698.00 700.00
659.30 700.00 700.00
674.30 697.00 700.00
679.22 696.00 700.00
670.30 698.00 700.00
651.85 702.00 700.00
661.95 700.00 700.00
656.65 701.00 700.00
690.58 694.00 700.00
622.60 708.00 700.00
681.95 696.00 700.00
699.65 692.00 700.00
705.60 691.00 700.00
707.62 691.00 700.00
680.78 697.00 700.00
658.62 702.00 700.00
659.25 702.00 700.00
644.20 705.00 700.00
658.17 702.00 700.00
700.65 693.00 700.00
690.67 695.00 700.00
653.58 703.00 700.00
659.47 702.00 700.00
658.75 702.00 700.00
672.80 699.00 700.00
652.97 703.00 700.00
672.53 699.00 700.00
696.12 694.00 700.00
691.65 695.00 700.00
688.28 696.00 700.00
684.65 697.00 700.00
671.08 700.00 700.00
671.75 700.00 700.00
681.45 698.00 700.00
637.85 707.00 700.00
642.97 706.00 700.00
670.35 700.00 700.00
664.15 701.00 700.00
664.12 701.00 700.00
668.72 700.00 700.00
702.45 693.00 700.00
625.03 709.00 700.00
737.92 686.00 700.00
707.15 692.00 700.00
681.40 698.00 700.00
663.85 702.00 700.00
669.10 701.00 700.00
658.92 703.00 700.00
648.92 705.00 700.00
735.42 687.00 700.00
686.12 697.00 700.00
674.58 700.00 700.00
636.45 708.00 700.00
626.55 710.00 700.00
653.60 704.00 700.00
675.50 699.00 700.00
684.33 697.00 700.00
689.47 696.00 700.00
733.90 687.00 700.00
710.88 692.00 700.00
670.35 701.00 700.00
662.42 703.00 700.00
642.72 707.00 700.00
666.12 702.00 700.00
674.20 700.00 700.00
693.15 696.00 700.00
693.25 696.00 700.00
660.30 703.00 700.00
641.72 707.00 700.00
636.03 708.00 700.00
653.65 704.00 700.00
705.10 693.00 700.00
646.17 705.00 700.00
662.17 702.00 700.00
724.05 689.00 700.00
723.88 689.00 700.00
712.08 692.00 700.00
671.10 701.00 700.00
668.03 702.00 700.00
633.80 709.00 700.00
652.53 705.00 700.00
703.72 694.00 700.00
702.75 694.00 700.00
684.85 698.00 700.00
642.60 707.00 700.00
642.88 707.00 700.00
665.38 702.00 700.00
668.60 701.00 700.00
624.47 710.00 700.00
716.15 691.00 700.00
772.33 679.00 700.00
692.42 696.00 700.00
687.55 698.00 700.00
630.30 710.00 700.00
640.20 708.00 700.00
657.15 704.00 700.00
674.65 700.00 700.00
693.15 696.00 700.00
702.95 694.00 700.00
650.65 705.00 700.00
656.72 704.00 700.00
665.20 702.00 700.00
659.40 703.00 700.00
654.03 704.00 700.00
667.80 701.00 700.00
720.22 690.00 700.00
725.10 689.00 700.00
708.22 693.00 700.00
667.22 702.00 700.00
644.50 707.00 700.00
682.67 699.00 700.00
666.58 702.00 700.00
671.60 701.00 700.00
675.97 700.00 700.00
666.05 702.00 700.00
656.30 704.00 700.00
665.45 702.00 700.00
669.35 701.00 700.00
673.72 700.00 700.00
625.00 710.00 700.00
682.95 698.00 700.00
719.55 690.00 700.00
744.50 685.00 700.00
674.38 700.00 700.00
677.75 700.00 700.00
643.80 707.00 700.00
653.33 705.00 700.00
690.42 697.00 700.00
674.83 700.00 700.00
699.75 695.00 700.00
675.62 700.00 700.00
667.05 702.00 700.00
642.75 707.00 700.00
646.97 706.00 700.00
669.50 701.00 700.00
614.78 712.00 700.00
711.25 692.00 700.00
723.30 689.00 700.00
730.22 688.00 700.00
699.05 695.00 700.00
