-2048.00 652.00 400.00
2047.00 546.00 400.00
2047.00 465.00 400.00
-2048.00 523.00 400.00
2047.00 493.00 400.00
2047.00 460.00 400.00
-2048.00 543.00 400.00
2047.00 524.00 400.00
2047.00 489.00 400.00
-2048.00 578.00 400.00
2047.00 543.00 400.00
2047.00 500.00 400.00
-2048.00 581.00 400.00
2047.00 548.00 400.00
2047.00 512.00 400.00
-2048.00 588.00 400.00
2047.00 565.00 400.00
2047.00 520.00 400.00
-2048.00 598.00 400.00
2047.00 572.00 400.00
2047.00 529.00 400.00
-2048.00 610.00 400.00
2047.00 580.00 400.00
2047.00 532.00 400.00
-2048.00 610.00 400.00
2047.00 587.00 400.00
2047.00 528.00 400.00
-2048.00 608.00 400.00
2047.00 581.00 400.00
2047.00 526.00 400.00
-2048.00 604.00 400.00
2047.00 583.00 400.00
2047.00 534.00 400.00
-2048.00 610.00 400.00
2047.00 575.00 400.00
2047.00 531.00 400.00
-2048.00 613.00 400.00
2047.00 581.00 400.00
2047.00 535.00 400.00
-2048.00 611.00 400.00
2047.00 592.00 400.00
2047.00 531.00 400.00
-2048.00 603.00 400.00
2047.00 575.00 400.00
2047.00 530.00 400.00
-2048.00 601.00 400.00
2047.00 578.00 400.00
2047.00 531.00 400.00
-2048.00 601.00 400.00
2047.00 578.00 400.00
2047.00 534.00 400.00
-2048.00 610.00 400.00
2047.00 582.00 400.00
2047.00 534.00 400.00
-2048.00 608.00 400.00
2047.00 589.00 400.00
2047.00 544.00 400.00
-2048.00 607.00 400.00
2047.00 585.00 400.00
2047.00 535.00 400.00
-2048.00 603.00 400.00
2047.00 588.00 400.00
2047.00 529.00 400.00
-2048.00 595.00 400.00
2047.00 583.00 400.00
2047.00 530.00 400.00
-2048.00 602.00 400.00
2047.00 585.00 400.00
2047.00 537.00 400.00
-2048.00 609.00 400.00
2047.00 571.00 400.00
2047.00 537.00 400.00
-2048.00 611.00 400.00
2047.00 570.00 400.00
2047.00 526.00 400.00
-2048.00 598.00 400.00
2047.00 576.00 400.00
2047.00 528.00 400.00
-2048.00 601.00 400.00
2047.00 573.00 400.00
2047.00 531.00 400.00
-2048.00 601.00 400.00
2047.00 583.00 400.00
2047.00 538.00 400.00
-2048.00 613.00 400.00
2047.00 580.00 400.00
