1060.75 182.00 400.00
923.88 209.00 400.00
613.88 275.00 400.00
312.50 340.00 400.00
112.50 384.00 400.00
 42.88 401.00 400.00
225.50 370.00 400.00
346.88 347.00 400.00
410.50 336.00 400.00
477.25 326.00 400.00
423.25 338.00 400.00
394.12 347.00 400.00
288.12 369.00 400.00
273.12 375.00 400.00
333.00 366.00 400.00
342.62 365.00 400.00
373.38 361.00 400.00
341.75 368.00 400.00
347.62 369.00 400.00
389.62 363.00 400.00
345.25 372.00 400.00
328.62 377.00 400.00
387.50 368.00 400.00
379.75 370.00 400.00
360.12 375.00 400.00
391.38 371.00 400.00
368.50 376.00 400.00
360.12 379.00 400.00
338.75 384.00 400.00
334.00 386.00 400.00
389.12 377.00 400.00
356.62 383.00 400.00
358.25 384.00 400.00
368.38 383.00 400.00
377.75 382.00 400.00
370.50 384.00 400.00
347.38 389.00 400.00
363.88 387.00 400.00
-207.62 489.00 400.00
-510.75 548.00 400.00
-360.75 520.00 400.00
129.62 425.00 400.00
475.25 354.00 400.00
681.88 313.00 400.00
683.12 313.00 400.00
553.00 340.00 400.00
379.00 376.00 400.00
273.62 399.00 400.00
206.62 413.00 400.00
238.50 408.00 400.00
307.12 395.00 400.00
380.62 381.00 400.00
367.12 383.00 400.00
473.62 365.00 400.00
439.62 371.00 400.00
410.50 378.00 400.00
363.25 388.00 400.00
348.75 392.00 400.00
341.50 394.00 400.00
344.00 394.00 400.00
339.88 395.00 400.00
397.88 385.00 400.00
385.38 387.00 400.00
378.38 389.00 400.00
370.88 391.00 400.00
357.25 394.00 400.00
382.75 390.00 400.00
400.12 387.00 400.00
 98.12 441.00 400.00
-447.62 541.00 400.00
-455.38 545.00 400.00
-95.88 475.00 400.00
317.25 392.00 400.00
632.12 329.00 400.00
708.38 313.00 400.00
570.25 340.00 400.00
418.75 372.00 400.00
306.75 396.00 400.00
257.88 407.00 400.00
227.88 413.00 400.00
289.50 402.00 400.00
384.75 384.00 400.00
469.75 368.00 400.00
419.12 377.00 400.00
384.38 385.00 400.00
375.25 388.00 400.00
357.25 392.00 400.00
361.25 392.00 400.00
374.50 390.00 400.00
421.00 382.00 400.00
-180.38 489.00 400.00
-531.62 557.00 400.00
-407.50 534.00 400.00
 48.12 445.00 400.00
436.75 366.00 400.00
670.12 319.00 400.00
689.38 315.00 400.00
568.00 340.00 400.00
438.00 368.00 400.00
223.75 410.00 400.00
236.62 411.00 400.00
301.88 399.00 400.00
341.12 391.00 400.00
384.38 383.00 400.00
395.88 381.00 400.00
394.00 382.00 400.00
399.00 382.00 400.00
392.25 384.00 400.00
386.00 386.00 400.00
390.50 386.00 400.00
365.88 391.00 400.00
314.38 401.00 400.00
352.88 395.00 400.00
-290.12 509.00 400.00
-552.88 561.00 400.00
-370.25 526.00 400.00
148.88 425.00 400.00
536.50 346.00 400.00
729.88 307.00 400.00
683.00 316.00 400.00
545.38 345.00 400.00
359.88 383.00 400.00
220.00 412.00 400.00
242.75 410.00 400.00
278.62 403.00 400.00
325.00 394.00 400.00
395.12 381.00 400.00
382.12 383.00 400.00
398.62 381.00 400.00
453.00 372.00 400.00
399.25 382.00 400.00
341.25 394.00 400.00
371.25 390.00 400.00
354.88 393.00 400.00
341.25 396.00 400.00
360.62 393.00 400.00
-156.62 485.00 400.00
-531.25 556.00 400.00
-349.12 523.00 400.00
132.38 429.00 400.00
460.62 361.00 400.00
661.38 321.00 400.00
633.00 326.00 400.00
541.50 346.00 400.00
340.00 386.00 400.00
284.75 400.00 400.00
1911.75 412.00 400.00
1524.75 468.00 400.00
1008.88 575.00 400.00
463.62 687.00 400.00
196.62 745.00 700.00
253.75 738.00 700.00
420.75 706.00 700.00
633.88 665.00 700.00
790.88 635.00 700.00
854.00 624.00 700.00
783.12 639.00 700.00
665.25 664.00 700.00
557.38 687.00 700.00
600.25 682.00 700.00
585.38 685.00 700.00
652.50 674.00 700.00
636.62 677.00 700.00
 70.12 779.00 700.00
-202.38 833.00 700.00
 -0.50 796.00 700.00
401.38 717.00 700.00
779.50 642.00 700.00
942.12 609.00 700.00
970.88 605.00 700.00
835.12 633.00 700.00
691.50 664.00 700.00
547.25 694.00 700.00
530.00 700.00 700.00
499.25 706.00 700.00
585.12 691.00 700.00
692.38 671.00 700.00
700.88 669.00 700.00
662.62 677.00 700.00
711.75 670.00 700.00
743.88 665.00 700.00
693.88 675.00 700.00
626.38 689.00 700.00
641.75 688.00 700.00
638.62 689.00 700.00
636.25 690.00 700.00
656.12 687.00 700.00
691.62 681.00 700.00
693.38 681.00 700.00
653.12 689.00 700.00
654.25 690.00 700.00
696.62 683.00 700.00
-101.37 825.00 700.00
-258.50 860.00 700.00
-16.63 813.00 700.00
527.88 707.00 700.00
895.00 632.00 700.00
1026.38 605.00 700.00
946.62 621.00 700.00
777.50 656.00 700.00
631.62 687.00 700.00
-260.88 849.00 700.00
-397.12 881.00 700.00
-60.75 816.00 700.00
468.38 711.00 700.00
919.38 621.00 700.00
1062.88 591.00 700.00
951.38 613.00 700.00
809.75 644.00 700.00
563.62 693.00 700.00
528.00 704.00 700.00
566.25 698.00 700.00
636.88 685.00 700.00
656.62 681.00 700.00
687.50 676.00 700.00
674.12 679.00 700.00
680.88 679.00 700.00
663.62 683.00 700.00
692.38 679.00 700.00
656.25 686.00 700.00
674.50 684.00 700.00
638.12 691.00 700.00
638.25 692.00 700.00
657.62 689.00 700.00
698.25 682.00 700.00
328.00 748.00 700.00
-168.50 840.00 700.00
-129.38 835.00 700.00
250.62 761.00 700.00
642.75 682.00 700.00
922.75 626.00 700.00
930.12 623.00 700.00
874.75 636.00 700.00
734.12 665.00 700.00
594.25 694.00 700.00
599.00 696.00 700.00
567.25 702.00 700.00
603.50 696.00 700.00
635.25 690.00 700.00
662.88 685.00 700.00
681.00 682.00 700.00
655.88 687.00 700.00
729.12 675.00 700.00
712.50 678.00 700.00
685.75 684.00 700.00
647.75 692.00 700.00
648.12 693.00 700.00
206.00 772.00 700.00
-239.38 855.00 700.00
-152.25 840.00 700.00
289.00 754.00 700.00
733.12 665.00 700.00
956.12 619.00 700.00
1015.25 608.00 700.00
858.38 639.00 700.00
720.38 669.00 700.00
506.88 711.00 700.00
558.88 705.00 700.00
599.62 697.00 700.00
635.75 690.00 700.00
679.75 682.00 700.00
708.38 677.00 700.00
728.50 674.00 700.00
666.00 686.00 700.00
658.62 689.00 700.00
657.25 690.00 700.00
654.62 691.00 700.00
663.00 690.00 700.00
614.38 699.00 700.00
669.75 690.00 700.00
667.75 690.00 700.00
681.50 688.00 700.00
616.00 700.00 700.00
712.00 684.00 700.00
702.38 685.00 700.00
667.25 692.00 700.00
689.62 689.00 700.00
645.88 697.00 700.00
729.38 683.00 700.00
681.62 691.00 700.00
637.25 700.00 700.00
653.00 698.00 700.00
658.12 697.00 700.00
242.12 771.00 700.00
-250.50 862.00 700.00
-110.50 838.00 700.00
309.88 755.00 700.00
744.00 668.00 700.00
927.88 629.00 700.00
988.00 618.00 700.00
929.88 631.00 700.00
728.62 671.00 700.00
581.50 702.00 700.00
489.62 721.00 700.00
595.12 703.00 700.00
624.75 696.00 700.00
672.88 687.00 700.00
716.62 679.00 700.00
689.75 684.00 700.00
662.50 690.00 700.00
